ID,Internal Reference,Name,Cost,Sales Price,Internal Category,Product Type,Alamat,Tipe,Nama Cluster/Apartement/Hotel,Zona,Tower,Type Unit,Jenis,Lantai,Nett,Semi Gross,Status Ketersediaan,Can be Sold,Can be Purchased,Property,Status Property,Daftar Harga / Tanggal,Daftar Harga / Harga,Products / Vendors / Price,Products / Vendors / Vendor
B/11/12,B/11/12,B/11/12,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/17,B/11/17,B/11/17,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/18,B/11/18,B/11/18,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/19,B/11/19,B/11/19,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/20,B/11/20,B/11/20,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/21,B/11/21,B/11/21,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/23,B/11/23,B/11/23,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/25,B/11/25,B/11/25,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/26,B/11/26,B/11/26,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/27,B/11/27,B/11/27,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/28,B/11/28,B/11/28,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/31,B/11/31,B/11/31,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/32,B/11/32,B/11/32,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/11/33,B/11/33,B/11/33,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,11,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/02,B/12/02,B/12/02,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/03,B/12/03,B/12/03,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/05,B/12/05,B/12/05,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/06,B/12/06,B/12/06,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/07,B/12/07,B/12/07,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/08,B/12/08,B/12/08,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/09,B/12/09,B/12/09,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/10,B/12/10,B/12/10,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/11,B/12/11,B/12/11,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/12,B/12/12,B/12/12,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/17,B/12/17,B/12/17,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/18,B/12/18,B/12/18,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/19,B/12/19,B/12/19,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/20,B/12/20,B/12/20,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/21,B/12/21,B/12/21,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/23,B/12/23,B/12/23,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/25,B/12/25,B/12/25,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/26,B/12/26,B/12/26,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/27,B/12/27,B/12/27,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/28,B/12/28,B/12/28,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/31,B/12/31,B/12/31,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/32,B/12/32,B/12/32,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/12/33,B/12/33,B/12/33,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,12,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/02,B/15/02,B/15/02,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/03,B/15/03,B/15/03,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/05,B/15/05,B/15/05,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/06,B/15/06,B/15/06,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/07,B/15/07,B/15/07,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/08,B/15/08,B/15/08,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/09,B/15/09,B/15/09,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/10,B/15/10,B/15/10,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/11,B/15/11,B/15/11,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/12,B/15/12,B/15/12,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/17,B/15/17,B/15/17,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/18,B/15/18,B/15/18,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/19,B/15/19,B/15/19,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/20,B/15/20,B/15/20,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/21,B/15/21,B/15/21,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/23,B/15/23,B/15/23,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/25,B/15/25,B/15/25,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/26,B/15/26,B/15/26,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/27,B/15/27,B/15/27,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/28,B/15/28,B/15/28,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/31,B/15/31,B/15/31,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/32,B/15/32,B/15/32,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/15/33,B/15/33,B/15/33,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,15,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/02,B/17/02,B/17/02,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/03,B/17/03,B/17/03,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/05,B/17/05,B/17/05,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/06,B/17/06,B/17/06,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/07,B/17/07,B/17/07,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/08,B/17/08,B/17/08,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/09,B/17/09,B/17/09,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/10,B/17/10,B/17/10,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/11,B/17/11,B/17/11,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/12,B/17/12,B/17/12,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/17,B/17/17,B/17/17,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/18,B/17/18,B/17/18,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/19,B/17/19,B/17/19,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/20,B/17/20,B/17/20,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/21,B/17/21,B/17/21,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/23,B/17/23,B/17/23,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/25,B/17/25,B/17/25,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/26,B/17/26,B/17/26,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
B/17/27,B/17/27,B/17/27,276761850.00,317925000.00,All / Property,Stockable Product,Jl. Ir H. Juanda Bekasi,Apartement,Trans Park Juanda,Middle Zone 1,Tower Sapphire,STD,Hunian,17,19.10,23.55,TRUE,TRUE,TRUE,TRUE,Dapat Dijual,1/1/2018,317925000.00,251601681.82,PT ALFA RETAILINDO
